nim,kode_mk,tanggal,pertemuan_ke,status,jam_masuk
2320044,SD1201,2023-11-03,10,SAKIT,7:00
2320044,SD1201,2023-11-10,11,IZIN,9:15
2320044,SD1201,2023-11-17,12,-,
2320044,SD1201,2023-11-24,13,IZIN,7:00
2320044,SD1201,2023-12-01,14,IZIN,8:00
2320044,SD1202,2023-09-01,1,H,9:30
2320044,SD1202,2023-09-08,2,H,8:15
2320044,SD1202,2023-09-15,3,IZIN,7:00
2320044,SD1202,2023-09-22,4,alpa,
2320044,SD1202,2023-09-29,5,ALPA,
2320044,SD1202,2023-10-06,,H,7:45
2320044,SD1202,2023-10-13,7,sakit,8:00
2320044,SD1202,2023-10-20,8,-,
2320044,SD1202,27/10/2023,9,H,7:45
2320044,SD1202,2023-11-03,10,sakit,7:45
2320044,SD1202,2023-11-10,11,H,9:30
2320044,SD1202,2023-11-17,12,HADIR,8:45
2320044,SD1202,2023-11-24,13,hadir,8:00
2320044,SD1202,2023-12-01,14,SAKIT,7:45
2320045,SD2301,2023-09-01,1,IZIN,9:15
2320045,SD2301,2023-09-08,2,sakit,9:45
2320045,SD2301,2023-09-15,3,izin,7:45
2320045,SD2301,2023-09-22,4,SAKIT,7:45
2320045,SD2301,2023-09-29,5,ALPA,
2320045,SD2301,2023-10-06,6,izin,8:30
2320045,SD2301,2023-10-13,7,hadir,7:00
2320045,SD2301,2023-10-20,8,sakit,9:45
2320045,SD2301,2023-10-27,9,HADIR,9:15
2320045,SD2301,2023-11-03,10,-,
2320045,SD2301,2023-11-10,11,H,9:15
2320045,SD2301,2023-11-17,12,hadir,7:30
2320045,SD2301,2023-11-24,13,-,
2320045,SD2301,2023-12-01,14,ALPA,
2320045,SD2201,2023-09-01,1,ALPA,
2320045,SD2201,2023-09-08,2,ALPA,
2320045,SD2201,2023-09-15,3,izin,7:00
2320045,SD2201,2023-09-22,4,ALPA,
2320045,SD2201,2023-09-29,5,sakit,8:45
2320045,SD2201,2023-10-06,6,SAKIT,9:30
2320045,SD2201,2023-10-13,7,IZIN,9:30
2320045,SD2201,2023-10-20,,IZIN,7:00
2320045,SD2201,2023-10-27,9,sakit,9:30
2320045,SD2201,2023-11-03,10,ALPA,
2320045,SD2201,10/11/2023,11,H,9:15
2320045,SD2201,2023-11-17,12,alpa,
2320045,SD2201,24/11/2023,13,H,7:00
2320045,SD2201,2023-12-01,14,SAKIT,8:30
2320045,SD2401,2023-09-01,1,sakit,8:30
2320045,SD2401,2023-09-08,2,-,
2320045,SD2401,15/09/2023,3,HADIR,7:15
2320045,SD2401,2023-09-22,4,hadir,7:00
2320045,SD2401,2023-09-29,5,H,8:45
2320045,SD2401,2023-10-06,6,hadir,7:30
2320045,SD2401,2023-10-13,7,SAKIT,7:15
2320045,SD2401,2023-10-20,8,H,8:30
2320045,SD2401,2023-10-27,9,ALPA,
2320045,SD2401,2023-11-03,10,H,9:15
2320045,SD2401,2023-11-10,11,ALPA,
2320045,SD2401,2023-11-17,12,HADIR,7:15
2320045,SD2401,2023-11-24,13,ALPA,
2320045,SD2401,2023-12-01,14,alpa,
2320046,SD2201,2023-09-01,1,alpa,
2320046,SD2201,2023-09-08,2,alpa,
2320046,SD2201,2023-09-15,3,hadir,7:15
2320046,SD2201,2023-09-22,4,HADIR,8:00
2320046,SD2201,2023-09-29,5,alpa,
2320046,SD2201,2023-10-06,6,IZIN,8:45
2320046,SD2201,2023-10-13,7,alpa,
2320046,SD2201,2023-10-20,8,alpa,
2320046,SD2201,2023-10-27,9,-,
2320046,SD2201,2023-11-03,10,SAKIT,7:45
2320046,SD2201,2023-11-10,11,-,
2320046,SD2201,2023-11-17,12,ALPA,
2320046,SD2201,2023-11-24,13,H,8:30
2320046,SD2201,2023-12-01,14,-,
2320046,SD1202,2023-09-01,1,izin,9:30
2320046,SD1202,08/09/2023,2,ALPA,
2320046,SD1202,2023-09-15,3,izin,9:45
2320046,SD1202,2023-09-22,4,ALPA,
2320046,SD1202,2023-09-29,5,hadir,8:15
2320046,SD1202,2023-10-06,6,sakit,8:45
2320046,SD1202,2023-10-13,7,sakit,8:15
2320046,SD1202,2023-10-20,8,H,8:15
2320046,SD1202,2023-10-27,9,SAKIT,9:45
2320046,SD1202,2023-11-03,10,HADIR,7:45
2320046,SD1202,2023-11-10,11,ALPA,
2320046,SD1202,2023-11-17,12,H,8:45
2320046,SD1202,2023-11-24,13,H,7:15
2320046,SD1202,2023-12-01,14,IZIN,7:00
2320046,SD1102,2023-09-01,1,ALPA,
2320046,SD1102,2023-09-08,2,IZIN,7:00
2320046,SD1102,2023-09-15,3,hadir,8:45
2320046,SD1102,2023-09-22,4,ALPA,
2320046,SD1102,2023-09-29,5,HADIR,9:00
2320046,SD1102,2023-10-06,6,hadir,8:45
2320046,SD1102,2023-10-13,7,ALPA,
2320046,SD1102,20/10/2023,8,izin,7:45
2320046,SD1102,2023-10-27,9,H,8:30
2320046,SD1102,2023-11-03,10,alpa,
2320046,SD1102,2023-11-10,11,H,8:30
2320046,SD1102,2023-11-17,12,HADIR,7:45
2320046,SD1102,2023-11-24,13,hadir,8:15
2320046,SD1102,2023-12-01,14,hadir,7:30
2320047,SD1201,2023-09-01,1,SAKIT,8:00
2320047,SD1201,2023-09-08,2,SAKIT,9:45
2320047,SD1201,2023-09-15,3,SAKIT,9:15
2320047,SD1201,2023-09-22,4,ALPA,
2320047,SD1201,2023-09-29,5,alpa,
2320047,SD1201,2023-10-06,6,IZIN,9:00
2320047,SD1201,2023-10-13,7,hadir,9:15
2320047,SD1201,2023-10-20,8,SAKIT,7:45
2320047,SD1201,2023-10-27,9,hadir,7:30
2320047,SD1201,2023-11-03,10,IZIN,9:15
2320047,SD1201,2023-11-10,11,-,
2320047,SD1201,2023-11-17,12,ALPA,
2320047,SD1201,2023-11-24,13,H,8:45
2320047,SD1201,2023-12-01,14,SAKIT,9:45
2320047,SD2201,2023-09-01,1,sakit,9:45
2320047,SD2201,2023-09-08,2,SAKIT,9:30
2320047,SD2201,2023-09-15,3,hadir,9:00
2320047,SD2201,22/09/2023,4,-,
2320047,SD2201,2023-09-29,5,SAKIT,9:00
2320047,SD2201,2023-10-06,6,hadir,8:30
2320047,SD2201,13/10/2023,7,-,
2320047,SD2201,2023-10-20,8,HADIR,7:00
2320047,SD2201,2023-10-27,9,-,
2320047,SD2201,2023-11-03,10,HADIR,9:30
2320047,SD2201,2023-11-10,11,SAKIT,9:30
2320047,SD2201,2023-11-17,12,izin,8:45
2320047,SD2201,2023-11-24,13,IZIN,9:30
2320047,SD2201,2023-12-01,14,ALPA,
2320047,SD1202,01/09/2023,1,H,8:00
2320047,SD1202,2023-09-08,2,izin,8:30
2320047,SD1202,2023-09-15,3,ALPA,
2320047,SD1202,2023-09-22,4,izin,7:15
2320047,SD1202,2023-09-29,5,ALPA,
2320047,SD1202,2023-10-06,6,IZIN,8:30
2320047,SD1202,2023-10-13,7,hadir,7:15
2320047,SD1202,2023-10-20,8,SAKIT,8:30
2320047,SD1202,2023-10-27,9,H,8:45
2320047,SD1202,2023-11-03,10,IZIN,9:00
2320047,SD1202,2023-11-10,11,ALPA,
2320047,SD1202,2023-11-17,12,hadir,7:15
2320047,SD1202,2023-11-24,13,alpa,
2320047,SD1202,2023-12-01,14,sakit,8:15
2320048,SI1101,2023-09-01,1,alpa,
2320048,SI1101,2023-09-08,,-,
2320048,SI1101,2023-09-15,3,hadir,8:30
2320048,SI1101,2023-09-22,4,sakit,9:00
2320048,SI1101,2023-09-29,5,HADIR,8:15
2320048,SI1101,2023-10-06,6,alpa,
2320048,SI1101,2023-10-13,7,sakit,7:30
2320048,SI1101,2023-10-20,8,-,
2320048,SI1101,2023-10-27,9,alpa,
2320048,SI1101,2023-11-03,10,IZIN,9:00
2320048,SI1101,2023-11-10,11,IZIN,8:45
2320048,SI1101,2023-11-17,12,SAKIT,9:45
2320048,SI1101,2023-11-24,13,IZIN,9:00
2320048,SI1101,2023-12-01,14,izin,9:45
2320048,SI1201,2023-09-01,1,SAKIT,7:45
2320048,SI1201,2023-09-08,,sakit,9:00
2320048,SI1201,2023-09-15,3,izin,9:45
2320048,SI1201,2023-09-22,4,hadir,8:15
2320048,SI1201,2023-09-29,,H,8:15
2320048,SI1201,2023-10-06,6,SAKIT,8:00
2320048,SI1201,2023-10-13,7,ALPA,
2320048,SI1201,2023-10-20,8,IZIN,7:45
2320048,SI1201,27/10/2023,9,sakit,8:00
2320048,SI1201,2023-11-03,10,-,
2320048,SI1201,2023-11-10,11,alpa,
2320048,SI1201,2023-11-17,12,alpa,
2320048,SI1201,2023-11-24,13,-,
2320048,SI1201,2023-12-01,14,-,
2320048,SD2101,2023-09-01,1,sakit,7:00
2320048,SD2101,2023-09-08,2,-,
2320048,SD2101,2023-09-15,3,-,
2320048,SD2101,2023-09-22,4,H,8:00
2320048,SD2101,2023-09-29,5,ALPA,
2320048,SD2101,2023-10-06,6,SAKIT,9:30
2320048,SD2101,2023-10-13,7,alpa,
2320048,SD2101,2023-10-20,8,-,
2320048,SD2101,2023-10-27,9,SAKIT,8:30
2320048,SD2101,2023-11-03,10,alpa,
2320048,SD2101,2023-11-10,11,hadir,9:00
2320048,SD2101,2023-11-17,12,IZIN,8:15
2320048,SD2101,2023-11-24,13,alpa,
2320048,SD2101,2023-12-01,14,HADIR,9:30
2320049,SD1201,2023-09-01,1,H,7:30
2320049,SD1201,2023-09-08,2,IZIN,7:45
2320049,SD1201,2023-09-15,3,SAKIT,9:30
2320049,SD1201,2023-09-22,4,izin,7:45
2320049,SD1201,2023-09-29,5,-,
2320049,SD1201,2023-10-06,6,SAKIT,9:00
2320049,SD1201,2023-10-13,7,alpa,
2320049,SD1201,2023-10-20,8,H,8:00
2320049,SD1201,2023-10-27,9,SAKIT,7:15
2320049,SD1201,2023-11-03,10,HADIR,7:15
2320049,SD1201,2023-11-10,11,izin,7:15
2320049,SD1201,2023-11-17,12,H,8:00
2320049,SD1201,2023-11-24,13,sakit,9:15
2320049,SD1201,2023-12-01,14,SAKIT,8:00
2320049,SD2301,2023-09-01,1,H,9:30
2320049,SD2301,2023-09-08,2,alpa,
2320049,SD2301,2023-09-15,3,IZIN,8:30
2320049,SD2301,2023-09-22,4,sakit,7:15
2320049,SD2301,2023-09-29,5,sakit,8:00
2320049,SD2301,2023-10-06,6,ALPA,
2320049,SD2301,2023-10-13,7,HADIR,8:00
2320049,SD2301,2023-10-20,8,H,9:45
2320049,SD2301,2023-10-27,9,-,
2320049,SD2301,2023-11-03,10,SAKIT,9:15
2320049,SD2301,10/11/2023,,ALPA,
2320049,SD2301,2023-11-17,12,H,7:45
2320049,SD2301,2023-11-24,13,IZIN,8:30
2320049,SD2301,2023-12-01,14,SAKIT,7:45
2320049,SD2201,2023-09-01,1,izin,7:00
2320049,SD2201,2023-09-08,2,HADIR,9:30
2320049,SD2201,2023-09-15,3,ALPA,
2320049,SD2201,2023-09-22,4,hadir,8:00
2320049,SD2201,2023-09-29,,-,
2320049,SD2201,2023-10-06,6,izin,8:15
2320049,SD2201,2023-10-13,7,SAKIT,8:45
2320049,SD2201,2023-10-20,8,alpa,
2320049,SD2201,2023-10-27,9,H,7:00
2320049,SD2201,2023-11-03,10,ALPA,
2320049,SD2201,10/11/2023,11,sakit,7:30
2320049,SD2201,2023-11-17,12,-,
2320049,SD2201,24/11/2023,13,-,
2320049,SD2201,2023-12-01,14,IZIN,7:30
2320050,SD2201,2023-09-01,,izin,9:15
2320050,SD2201,2023-09-08,2,izin,9:00
2320050,SD2201,2023-09-15,3,IZIN,8:45
2320050,SD2201,2023-09-22,4,SAKIT,8:30
2320050,SD2201,2023-09-29,5,izin,7:15
2320050,SD2201,2023-10-06,6,H,7:15
2320050,SD2201,2023-10-13,7,HADIR,9:15
2320050,SD2201,2023-10-20,8,SAKIT,9:45
2320050,SD2201,2023-10-27,9,alpa,
2320050,SD2201,2023-11-03,10,hadir,8:45
2320050,SD2201,2023-11-10,11,ALPA,
2320050,SD2201,2023-11-17,12,hadir,9:15
2320050,SD2201,2023-11-24,13,IZIN,7:15
2320050,SD2201,2023-12-01,14,HADIR,7:15
2320050,SD2401,2023-09-01,1,izin,8:00
2320050,SD2401,2023-09-08,2,H,7:00
2320050,SD2401,2023-09-15,3,HADIR,8:15
2320050,SD2401,2023-09-22,4,IZIN,8:45
2320050,SD2401,2023-09-29,5,IZIN,9:30
2320050,SD2401,2023-10-06,6,izin,8:45
2320050,SD2401,2023-10-13,7,-,
2320050,SD2401,2023-10-20,8,izin,8:15
2320050,SD2401,2023-10-27,9,izin,9:45
2320050,SD2401,2023-11-03,10,H,7:15
2320050,SD2401,2023-11-10,11,hadir,9:00
2320050,SD2401,2023-11-17,12,alpa,
2320050,SD2401,2023-11-24,13,ALPA,
2320050,SD2401,2023-12-01,14,alpa,
2320050,SD2101,2023-09-01,1,-,
2320050,SD2101,2023-09-08,2,sakit,8:30
2320050,SD2101,2023-09-15,3,-,
2320050,SD2101,2023-09-22,4,SAKIT,7:00
2320050,SD2101,2023-09-29,5,ALPA,
2320050,SD2101,2023-10-06,6,-,
2320050,SD2101,2023-10-13,7,hadir,8:45
2320050,SD2101,2023-10-20,8,alpa,
2320050,SD2101,2023-10-27,9,ALPA,
2320050,SD2101,2023-11-03,10,izin,7:00
2320050,SD2101,2023-11-10,11,sakit,7:45
2320050,SD2101,2023-11-17,12,hadir,8:15
2320050,SD2101,2023-11-24,13,H,8:15
2320050,SD2101,2023-12-01,14,hadir,8:15
2320051,SD2401,2023-09-01,1,-,
2320051,SD2401,2023-09-08,2,HADIR,8:45
2320051,SD2401,2023-09-15,3,sakit,7:30
2320051,SD2401,2023-09-22,4,alpa,
2320051,SD2401,2023-09-29,5,sakit,7:30
2320051,SD2401,2023-10-06,6,alpa,
2320051,SD2401,2023-10-13,7,IZIN,8:45
2320051,SD2401,2023-10-20,8,sakit,9:45
2320051,SD2401,2023-10-27,9,hadir,7:00
2320051,SD2401,2023-11-03,10,izin,8:00
2320051,SD2401,2023-11-10,11,sakit,8:30
2320051,SD2401,2023-11-17,12,H,7:15
2320051,SD2401,2023-11-24,13,H,7:00
2320051,SD2401,2023-12-01,14,izin,9:30
2320051,SD2101,2023-09-01,1,-,
2320051,SD2101,2023-09-08,2,ALPA,
2320051,SD2101,2023-09-15,3,sakit,7:00
2320051,SD2101,22/09/2023,4,hadir,8:45
2320051,SD2101,2023-09-29,5,HADIR,7:45
2320051,SD2101,2023-10-06,6,HADIR,9:15
2320051,SD2101,2023-10-13,7,SAKIT,8:15
2320051,SD2101,20/10/2023,8,hadir,8:45
2320051,SD2101,2023-10-27,9,H,8:15
2320051,SD2101,2023-11-03,10,IZIN,7:30
2320051,SD2101,2023-11-10,11,sakit,8:00
2320051,SD2101,2023-11-17,12,sakit,7:00
2320051,SD2101,2023-11-24,13,SAKIT,8:45
2320051,SD2101,2023-12-01,14,SAKIT,7:15
2320051,SD2201,2023-09-01,1,SAKIT,9:15
2320051,SD2201,2023-09-08,2,alpa,
2320051,SD2201,2023-09-15,3,H,9:45
2320051,SD2201,2023-09-22,4,SAKIT,8:00
2320051,SD2201,2023-09-29,5,IZIN,8:00
2320051,SD2201,2023-10-06,6,-,
2320051,SD2201,13/10/2023,7,HADIR,7:00
2320051,SD2201,2023-10-20,,hadir,7:00
2320051,SD2201,2023-10-27,9,HADIR,9:00
2320051,SD2201,2023-11-03,10,izin,9:15
2320051,SD2201,2023-11-10,11,sakit,7:45
2320051,SD2201,2023-11-17,12,IZIN,7:45
2320051,SD2201,2023-11-24,13,izin,9:15
2320051,SD2201,2023-12-01,14,izin,7:15
2320052,SD2201,2023-09-01,1,H,8:15
2320052,SD2201,2023-09-08,2,IZIN,8:15
2320052,SD2201,2023-09-15,3,alpa,
2320052,SD2201,2023-09-22,4,izin,7:15
2320052,SD2201,2023-09-29,5,IZIN,9:15
2320052,SD2201,2023-10-06,6,hadir,7:15
2320052,SD2201,2023-10-13,7,ALPA,
2320052,SD2201,2023-10-20,8,HADIR,8:30
2320052,SD2201,2023-10-27,9,alpa,
2320052,SD2201,2023-11-03,10,SAKIT,7:45
2320052,SD2201,2023-11-10,11,SAKIT,8:30
2320052,SD2201,2023-11-17,12,hadir,7:30
2320052,SD2201,24/11/2023,13,SAKIT,9:30
2320052,SD2201,2023-12-01,14,alpa,
2320052,SD1102,2023-09-01,1,H,7:45
2320052,SD1102,2023-09-08,2,alpa,
2320052,SD1102,2023-09-15,3,sakit,8:15
2320052,SD1102,2023-09-22,4,SAKIT,7:45
2320052,SD1102,2023-09-29,5,ALPA,
2320052,SD1102,2023-10-06,6,alpa,
2320052,SD1102,13/10/2023,7,H,9:30
2320052,SD1102,2023-10-20,8,ALPA,
2320052,SD1102,2023-10-27,9,izin,9:15
2320052,SD1102,2023-11-03,10,IZIN,9:00
2320052,SD1102,2023-11-10,11,H,7:30
2320052,SD1102,2023-11-17,12,ALPA,
2320052,SD1102,2023-11-24,13,alpa,
2320052,SD1102,2023-12-01,14,alpa,
2320052,SI1201,2023-09-01,1,ALPA,
2320052,SI1201,2023-09-08,2,izin,7:30
2320052,SI1201,2023-09-15,3,sakit,9:00
2320052,SI1201,2023-09-22,4,HADIR,9:15
2320052,SI1201,2023-09-29,5,IZIN,9:15
2320052,SI1201,2023-10-06,6,IZIN,7:30
2320052,SI1201,2023-10-13,7,alpa,
2320052,SI1201,2023-10-20,,HADIR,7:45
2320052,SI1201,2023-10-27,9,SAKIT,7:45
2320052,SI1201,2023-11-03,10,ALPA,
2320052,SI1201,2023-11-10,11,H,9:15
2320052,SI1201,2023-11-17,12,H,9:30
2320052,SI1201,2023-11-24,13,sakit,7:00
2320052,SI1201,2023-12-01,14,izin,8:45
2320053,SI1201,2023-09-01,1,HADIR,7:00
2320053,SI1201,2023-09-08,2,hadir,7:15
2320053,SI1201,2023-09-15,3,SAKIT,8:30
2320053,SI1201,2023-09-22,4,SAKIT,7:45
2320053,SI1201,2023-09-29,5,sakit,7:15
2320053,SI1201,2023-10-06,6,-,
2320053,SI1201,2023-10-13,7,HADIR,7:00
2320053,SI1201,2023-10-20,8,-,
2320053,SI1201,2023-10-27,9,sakit,7:30
2320053,SI1201,2023-11-03,10,HADIR,7:45
2320053,SI1201,2023-11-10,,IZIN,7:30
2320053,SI1201,2023-11-17,12,ALPA,
2320053,SI1201,2023-11-24,13,SAKIT,9:30
2320053,SI1201,2023-12-01,14,sakit,7:45
2320053,SI1101,2023-09-01,1,HADIR,8:45
2320053,SI1101,2023-09-08,2,-,
2320053,SI1101,2023-09-15,3,-,
2320053,SI1101,2023-09-22,4,izin,8:15
2320053,SI1101,2023-09-29,5,ALPA,
2320053,SI1101,2023-10-06,6,IZIN,8:00
2320053,SI1101,2023-10-13,7,SAKIT,8:45
2320053,SI1101,2023-10-20,8,-,
2320053,SI1101,2023-10-27,9,sakit,7:30
2320053,SI1101,2023-11-03,10,sakit,8:30
2320053,SI1101,2023-11-10,11,SAKIT,8:30
2320053,SI1101,2023-11-17,12,SAKIT,9:15
2320053,SI1101,2023-11-24,13,ALPA,
2320053,SI1101,2023-12-01,14,HADIR,9:30
2320053,SD2201,2023-09-01,,ALPA,
2320053,SD2201,2023-09-08,2,-,
2320053,SD2201,15/09/2023,3,IZIN,7:00
2320053,SD2201,2023-09-22,4,izin,9:15
2320053,SD2201,2023-09-29,5,hadir,8:30
2320053,SD2201,2023-10-06,6,IZIN,9:15
2320053,SD2201,2023-10-13,7,hadir,8:30
2320053,SD2201,2023-10-20,8,H,9:45
2320053,SD2201,2023-10-27,9,H,8:45
2320053,SD2201,2023-11-03,10,HADIR,8:30
2320053,SD2201,2023-11-10,11,HADIR,9:00
2320053,SD2201,2023-11-17,12,H,8:30
2320053,SD2201,2023-11-24,13,izin,8:30
2320053,SD2201,2023-12-01,14,H,8:15
2320054,SD1201,2023-09-01,1,sakit,7:45
2320054,SD1201,2023-09-08,2,IZIN,7:45
2320054,SD1201,2023-09-15,3,hadir,8:45
2320054,SD1201,2023-09-22,4,hadir,8:30
2320054,SD1201,2023-09-29,5,SAKIT,7:45
2320054,SD1201,2023-10-06,6,izin,9:30
2320054,SD1201,2023-10-13,7,IZIN,8:00
2320054,SD1201,2023-10-20,8,alpa,
2320054,SD1201,2023-10-27,9,ALPA,
2320054,SD1201,2023-11-03,10,sakit,8:45
2320054,SD1201,2023-11-10,11,alpa,
2320054,SD1201,2023-11-17,12,H,8:00
2320054,SD1201,2023-11-24,13,SAKIT,8:30
2320054,SD1201,2023-12-01,14,sakit,8:00
2320054,SD1101,2023-09-01,1,izin,7:45
2320054,SD1101,08/09/2023,2,IZIN,8:00
2320054,SD1101,2023-09-15,3,hadir,9:45
2320054,SD1101,2023-09-22,4,IZIN,7:45
2320054,SD1101,2023-09-29,5,hadir,7:00
2320054,SD1101,2023-10-06,6,H,9:45
2320054,SD1101,2023-10-13,7,hadir,9:45
2320054,SD1101,2023-10-20,8,SAKIT,8:00
2320054,SD1101,2023-10-27,9,hadir,9:45
2320054,SD1101,2023-11-03,10,H,8:15
2320054,SD1101,2023-11-10,11,alpa,
2320054,SD1101,2023-11-17,12,SAKIT,8:45
2320054,SD1101,2023-11-24,13,-,
2320054,SD1101,2023-12-01,14,-,
2320054,SI1101,2023-09-01,1,hadir,9:30
2320054,SI1101,2023-09-08,2,izin,7:15
2320054,SI1101,2023-09-15,3,hadir,8:15
2320054,SI1101,2023-09-22,4,HADIR,9:30
2320054,SI1101,2023-09-29,5,IZIN,7:00
2320054,SI1101,2023-10-06,6,SAKIT,8:30
2320054,SI1101,2023-10-13,7,SAKIT,7:15
2320054,SI1101,20/10/2023,8,hadir,7:00
2320054,SI1101,2023-10-27,9,hadir,9:45
2320054,SI1101,2023-11-03,10,hadir,8:45
2320054,SI1101,2023-11-10,11,sakit,7:00
2320054,SI1101,2023-11-17,12,hadir,7:45
2320054,SI1101,2023-11-24,13,H,9:45
2320054,SI1101,2023-12-01,,izin,7:45
2320055,SI1101,2024-09-01,1,-,
2320055,SI1101,2024-09-08,2,alpa,
2320055,SI1101,2024-09-15,3,IZIN,8:30
2320055,SI1101,2024-09-22,4,HADIR,7:00
2320055,SI1101,2024-09-29,5,HADIR,8:15
2320055,SI1101,2024-10-06,6,izin,9:15
2320055,SI1101,2024-10-13,7,HADIR,8:00
2320055,SI1101,2024-10-20,8,sakit,8:00
2320055,SI1101,2024-10-27,9,hadir,9:45
2320055,SI1101,2024-11-03,10,IZIN,8:15
2320055,SI1101,2024-11-10,11,H,9:30
2320055,SI1101,2024-11-17,12,-,
2320055,SI1101,2024-11-24,13,alpa,
2320055,SI1101,2024-12-01,14,HADIR,7:00
2320055,SD1101,2024-09-01,1,H,8:15
2320055,SD1101,2024-09-08,2,SAKIT,9:30
2320055,SD1101,2024-09-15,3,ALPA,
2320055,SD1101,2024-09-22,4,IZIN,8:15
2320055,SD1101,2024-09-29,5,izin,8:30
2320055,SD1101,2024-10-06,6,HADIR,9:00
2320055,SD1101,2024-10-13,7,H,8:45
2320055,SD1101,2024-10-20,8,HADIR,7:45
2320055,SD1101,2024-10-27,9,alpa,
2320055,SD1101,2024-11-03,10,HADIR,8:30
2320055,SD1101,2024-11-10,11,sakit,9:45
2320055,SD1101,2024-11-17,12,izin,9:45
2320055,SD1101,2024-11-24,13,HADIR,8:15
2320055,SD1101,2024-12-01,14,alpa,
2320055,SD1102,2024-09-01,1,sakit,7:30
2320055,SD1102,2024-09-08,2,hadir,9:15
2320055,SD1102,2024-09-15,3,-,
2320055,SD1102,2024-09-22,4,alpa,
2320055,SD1102,2024-09-29,,SAKIT,9:30
2320055,SD1102,2024-10-06,6,alpa,
2320055,SD1102,2024-10-13,7,SAKIT,8:45
2320055,SD1102,2024-10-20,8,H,8:30
2320055,SD1102,2024-10-27,9,SAKIT,9:00
2320055,SD1102,2024-11-03,10,-,
2320055,SD1102,2024-11-10,11,-,
2320055,SD1102,2024-11-17,12,alpa,
2320055,SD1102,2024-11-24,13,ALPA,
2320055,SD1102,2024-12-01,14,alpa,
2320056,SD2401,2023-09-01,1,-,
2320056,SD2401,2023-09-08,2,izin,7:00
2320056,SD2401,2023-09-15,3,IZIN,9:30
2320056,SD2401,2023-09-22,4,H,9:15
2320056,SD2401,2023-09-29,5,HADIR,8:45
2320056,SD2401,2023-10-06,6,sakit,9:45
2320056,SD2401,2023-10-13,7,H,8:15
2320056,SD2401,2023-10-20,8,HADIR,9:15
2320056,SD2401,2023-10-27,9,H,7:45
2320056,SD2401,2023-11-03,10,ALPA,
2320056,SD2401,10/11/2023,11,izin,9:15
2320056,SD2401,2023-11-17,12,SAKIT,8:15
2320056,SD2401,24/11/2023,13,alpa,
2320056,SD2401,2023-12-01,14,SAKIT,9:00
2320056,SD2101,2023-09-01,1,HADIR,7:15
2320056,SD2101,2023-09-08,2,-,
2320056,SD2101,2023-09-15,3,IZIN,8:15
2320056,SD2101,2023-09-22,4,H,9:45
2320056,SD2101,2023-09-29,5,IZIN,8:30
2320056,SD2101,2023-10-06,6,alpa,
2320056,SD2101,2023-10-13,7,ALPA,
2320056,SD2101,2023-10-20,8,H,8:00
2320056,SD2101,2023-10-27,9,-,
2320056,SD2101,2023-11-03,10,-,
2320056,SD2101,2023-11-10,11,izin,8:45
2320056,SD2101,2023-11-17,12,hadir,7:45
2320056,SD2101,2023-11-24,13,IZIN,9:00
2320056,SD2101,2023-12-01,14,HADIR,8:45
2320056,SD1202,2023-09-01,1,alpa,
2320056,SD1202,2023-09-08,2,alpa,
2320056,SD1202,2023-09-15,3,sakit,8:45
2320056,SD1202,2023-09-22,4,hadir,9:30
2320056,SD1202,2023-09-29,5,sakit,8:15
2320056,SD1202,2023-10-06,6,sakit,9:00
2320056,SD1202,2023-10-13,7,H,9:45
2320056,SD1202,2023-10-20,,sakit,7:00
2320056,SD1202,2023-10-27,9,izin,7:45
2320056,SD1202,2023-11-03,10,IZIN,9:15
2320056,SD1202,2023-11-10,11,SAKIT,9:00
2320056,SD1202,2023-11-17,12,ALPA,
2320056,SD1202,2023-11-24,13,hadir,8:30
2320056,SD1202,2023-12-01,14,HADIR,9:30
2320057,IF1101,2023-09-01,1,-,
2320057,IF1101,2023-09-08,2,hadir,9:45
2320057,IF1101,2023-09-15,3,hadir,9:30
2320057,IF1101,2023-09-22,4,-,
2320057,IF1101,2023-09-29,5,IZIN,7:45
2320057,IF1101,2023-10-06,6,sakit,8:30
2320057,IF1101,2023-10-13,7,ALPA,
2320057,IF1101,2023-10-20,8,ALPA,
2320057,IF1101,2023-10-27,9,hadir,8:00
2320057,IF1101,2023-11-03,10,alpa,
2320057,IF1101,2023-11-10,11,sakit,7:30
2320057,IF1101,2023-11-17,12,alpa,
2320057,IF1101,2023-11-24,13,alpa,
2320057,IF1101,2023-12-01,14,izin,8:30
2320057,SD2201,2023-09-01,1,HADIR,7:15
2320057,SD2201,2023-09-08,2,-,
2320057,SD2201,2023-09-15,3,-,
2320057,SD2201,2023-09-22,4,IZIN,9:15
2320057,SD2201,2023-09-29,5,hadir,8:45
2320057,SD2201,2023-10-06,6,alpa,
2320057,SD2201,2023-10-13,7,IZIN,7:15
2320057,SD2201,2023-10-20,8,izin,9:15
2320057,SD2201,27/10/2023,9,hadir,8:45
2320057,SD2201,2023-11-03,10,SAKIT,8:30
2320057,SD2201,2023-11-10,11,HADIR,9:15
2320057,SD2201,2023-11-17,12,-,
2320057,SD2201,2023-11-24,13,IZIN,9:00
2320057,SD2201,2023-12-01,14,sakit,7:00
2320057,SD2301,2023-09-01,1,izin,7:00
2320057,SD2301,2023-09-08,2,alpa,
2320057,SD2301,2023-09-15,3,ALPA,
2320057,SD2301,2023-09-22,4,IZIN,8:15
2320057,SD2301,2023-09-29,5,IZIN,9:30
