transaction_id,outlet_id,customer_id,tanggal_waktu,status,total_bayar
TRX-B250530-7201,OUT-B,CUST-00730,2025-05-30 16:41:00,PAID,50000
TRX-B250530-1276,OUT-B,CUST-00269,2025-05-30 12:10:00,PAID,50000
TRX-B250530-4590,OUT-B,CUST-00485,2025-05-30 20:03:00,PAID,39000
TRX-B250530-4262,OUT-B,,2025-05-30 14:14:00,PAID,52000
TRX-B250530-9938,OUT-B,CUST-00177,2025-05-30 12:10:00,PAID,40000
TRX-B250530-6714,OUT-B,CUST-00395,2025-05-30 08:25:00,PAID,109000
TRX-B250530-3184,OUT-B,CUST-00779,2025-05-30 12:57:00,PAID,34000
TRX-B250530-2351,OUT-B,,2025-05-30 13:26:00,PAID,44000
TRX-B250530-5227,OUT-B,,2025-05-30 20:12:00,REFUND,27000
TRX-B250530-9718,OUT-B,CUST-00259,2025-05-30 20:19:00,PAID,107000
TRX-B250530-8472,OUT-B,CUST-00517,2025-05-30 14:56:00,PAID,88000
TRX-B250530-3253,OUT-B,CUST-00670,2025-05-30T04:04:00Z,PAID,76000
TRX-B250531-2914,OUT-B,CUST-00126,2025-05-31 20:26:00,PAID,102000
TRX-B250531-9824,OUT-B,CUST-00049,2025-05-31 13:45:00,PAID,160000
TRX-B250531-2223,OUT-B,CUST-00753,2025-05-31 18:19:00,PAID,74000
TRX-B250531-7853,OUT-B,CUST-00070,2025-05-31 18:22:00,PAID,157000
TRX-B250531-7684,OUT-B,,2025-05-31 09:02:00,PAID,52000
TRX-B250531-9002,OUT-B,CUST-00078,2025-05-31 12:59:00,PAID,42000
TRX-B250531-2838,OUT-B,CUST-00176,2025-05-31T12:50:00Z,PAID,145000
TRX-B250531-7882,OUT-B,CUST-00378,2025-05-31 11:59:00,PAID,121000
TRX-B250531-6421,OUT-B,CUST-00074,2025-05-31 12:07:00,PAID,105000
TRX-B250531-5136,OUT-B,CUST-00144,2025-05-31 21:50:00,PAID,124000
TRX-B250531-5070,OUT-B,CUST-00164,2025-05-31 17:51:00,PAID,78000
TRX-B250531-2537,OUT-B,,2025-05-31T11:50:00Z,REFUND,111000
TRX-B250531-9834,OUT-B,CUST-00561,2025-05-31T08:11:00Z,PAID,86000
TRX-B250531-6729,OUT-B,,2025-05-31T01:22:00Z,PAID,129000
TRX-B250531-4534,OUT-B,CUST-00190,2025-05-31 12:13:00,PAID,138000
TRX-B250531-1398,OUT-B,CUST-00051,2025-05-31T12:01:00Z,PAID,101000
TRX-B250531-3337,OUT-B,CUST-00512,2025-05-31T06:17:00Z,PAID,121000
TRX-B250531-5438,OUT-B,,2025-05-31 08:08:00,PAID,147000
TRX-B250531-7647,OUT-B,CUST-00473,2025-05-31T12:31:00Z,PAID,40000
TRX-B250601-6456,OUT-B,,2025-06-01 21:53:00,PAID,110000
TRX-B250601-7716,OUT-B,CUST-00102,2025-06-01 20:38:00,PAID,64000
TRX-B250601-8941,OUT-B,,2025-06-01 15:37:00,PAID,0
TRX-B250601-9402,OUT-B,CUST-00142,2025-06-01T12:02:00Z,REFUND,5000
TRX-B250601-4898,OUT-B,CUST-00296,2025-06-01 07:18:00,PAID,133000
TRX-B250601-2363,OUT-B,,2025-06-01 20:11:00,paid,40000
TRX-B250601-5194,OUT-B,CUST-00421,2025-06-01 18:38:00,PAID,41000
TRX-B250601-2293,OUT-B,CUST-00027,2025-06-01T03:26:00Z,PAID,82000
TRX-B250601-9909,OUT-B,CUST-00211,2025-06-01 07:22:00,REFUND,101000
TRX-B250601-2601,OUT-B,CUST-00110,2025-06-01T07:13:00Z,PAID,139000
TRX-B250601-9440,OUT-B,CUST-00257,2025-06-01 13:28:00,PAID,139000
TRX-B250601-3932,OUT-B,CUST-00179,2025-06-01 17:27:00,Paid,179000
TRX-B250601-1016,OUT-B,CUST-00775,2025-06-01 19:15:00,Paid,71000
TRX-B250601-2465,OUT-B,CUST-00234,2025-06-01 16:17:00,PAID,52000
TRX-B250601-1699,OUT-B,CUST-00019,2025-06-01 17:57:00,PAID,55000
TRX-B250601-4818,OUT-B,CUST-00601,2025-06-01 16:26:00,PAID,43000
TRX-B250602-1357,OUT-B,CUST-00725,2025-06-02 07:35:00,PAID,53000
TRX-B250602-7205,OUT-B,CUST-00434,2025-06-02 17:54:00,PAID,90000
TRX-B250602-5741,OUT-B,CUST-00087,2025-06-02 19:53:00,PAID,71000
TRX-B250602-1817,OUT-B,CUST-00460,2025-06-02 11:35:00,PAID,58000
TRX-B250602-8284,OUT-B,CUST-00445,2025-06-02 10:15:00,PAID,55000
TRX-B250602-3548,OUT-B,CUST-00728,2025-06-02T13:29:00Z,PAID,40000
TRX-B250602-2920,OUT-B,CUST-00523,2025-06-02 20:06:00,PAID,62000
TRX-B250602-2145,OUT-B,,2025-06-02 12:49:00,PAID,92000
TRX-B250602-1600,OUT-B,CUST-00673,2025-06-02 07:27:00,PAID,30000
TRX-B250602-6654,OUT-B,CUST-00308,2025-06-02 17:19:00,REFUND,127000
TRX-B250603-4803,OUT-B,CUST-00309,2025-06-03 08:16:00,PAID,58000
TRX-B250603-2737,OUT-B,CUST-00110,2025-06-03 20:23:00,PAID,109000
TRX-B250603-9585,OUT-B,CUST-00641,2025-06-03 20:38:00,PAID,40000
TRX-B250603-5583,OUT-B,,2025-06-03T14:49:00Z,PAID,106000
TRX-B250603-1239,OUT-B,CUST-00743,2025-06-03 18:43:00,PAID,80000
TRX-B250603-4461,OUT-B,CUST-00474,2025-06-03 12:59:00,PAID,171000
TRX-B250603-5689,OUT-B,CUST-00329,2025-06-03T12:28:00Z,PAID,180000
TRX-B250603-9998,OUT-B,CUST-00182,2025-06-03 15:58:00,PAID,58000
TRX-B250603-3355,OUT-B,CUST-00742,2025-06-03 11:39:00,PAID,94000
TRX-B250603-7146,OUT-B,,2025-06-03 12:47:00,PAID,57000
TRX-B250604-9885,OUT-B,CUST-00556,2025-06-04 09:34:00,PAID,105000
TRX-B250604-3915,OUT-B,,2025-06-04 07:01:00,Paid,90000
TRX-B250604-4275,OUT-B,CUST-00330,2025-06-04T03:39:00Z,PAID,88000
TRX-B250604-7020,OUT-B,CUST-00296,2025-06-04 19:39:00,PAID,52000
TRX-B250604-8349,OUT-B,CUST-00580,2025-06-04T08:47:00Z,PAID,58000
TRX-B250604-6579,OUT-B,,2025-06-04 15:45:00,PAID,171000
TRX-B250604-7679,OUT-B,CUST-00606,2025-06-04T00:51:00Z,PAID,56000
TRX-B250604-4276,OUT-B,CUST-00148,2025-06-04T11:07:00Z,PAID,40000
TRX-B250604-9903,OUT-B,CUST-00371,2025-06-04T02:09:00Z,PAID,55000
TRX-B250604-5260,OUT-B,CUST-00736,2025-06-04 16:09:00,PAID,126000
TRX-B250604-4137,OUT-B,CUST-00253,2025-06-04 19:00:00,PAID,67000
TRX-B250604-7370,OUT-B,CUST-00319,2025-06-04 09:03:00,PAID,28000
TRX-B250604-3672,OUT-B,CUST-00004,2025-06-04 11:53:00,PAID,68000
TRX-B250604-7210,OUT-B,CUST-00336,2025-06-04T13:08:00Z,PAID,54000
TRX-B250604-2638,OUT-B,CUST-00681,2025-06-04 07:08:00,PAID,67000
TRX-B250604-4511,OUT-B,CUST-00169,2025-06-04 07:46:00,PAID,110000
TRX-B250604-4214,OUT-B,,2025-06-04T07:44:00Z,PAID,85000
TRX-B250604-2183,OUT-B,CUST-00350,2025-06-04T04:48:00Z,PAID,65000
TRX-B250604-9838,OUT-B,,2025-06-04 18:20:00,PAID,72000
TRX-B250604-9067,OUT-B,,2025-06-04 15:03:00,PAID,53000
TRX-B250604-9565,OUT-B,CUST-00785,2025-06-04T00:04:00Z,PAID,128000
TRX-B250605-9240,OUT-B,CUST-00044,2025-06-05 13:03:00,PAID,81000
TRX-B250605-4687,OUT-B,CUST-00667,2025-06-05 11:08:00,PAID,223000
TRX-B250605-7332,OUT-B,CUST-00218,2025-06-05 21:49:00,PAID,104000
TRX-B250605-2126,OUT-B,CUST-00218,2025-06-05 20:45:00,PAID,59000
TRX-B250605-1261,OUT-B,,2025-06-05 13:25:00,PAID,52000
TRX-B250605-8418,OUT-B,CUST-00232,2025-06-05 07:53:00,PAID,71000
TRX-B250605-8446,OUT-B,CUST-00711,2025-06-05 15:14:00,PAID,148000
TRX-B250605-5484,OUT-B,CUST-00620,2025-06-05 17:17:00,REFUND,49000
TRX-B250605-5706,OUT-B,CUST-00098,2025-06-05 15:10:00,PAID,36000
TRX-B250605-1302,OUT-B,CUST-00248,2025-06-05 16:28:00,PAID,28000
TRX-B250605-5411,OUT-B,,2025-06-05 15:44:00,PAID,51000
TRX-B250605-3568,OUT-B,CUST-00323,2025-06-05 10:20:00,PAID,51000
TRX-B250605-5792,OUT-B,CUST-00788,2025-06-05 10:02:00,PAID,140000
TRX-B250606-5462,OUT-B,CUST-00761,2025-06-06 09:19:00,PAID,44000
TRX-B250606-3630,OUT-B,CUST-00779,2025-06-06 09:57:00,PAID,103000
TRX-B250606-1418,OUT-B,,2025-06-06 14:41:00,PAID,102000
TRX-B250606-2825,OUT-B,CUST-00381,2025-06-06 08:23:00,PAID,62000
TRX-B250606-7857,OUT-B,CUST-00110,2025-06-06 10:04:00,PAID,115000
TRX-B250606-1061,OUT-B,CUST-00140,2025-06-06 15:12:00,PAID,-8000
TRX-B250606-2419,OUT-B,,2025-06-06T14:59:00Z,PAID,44000
TRX-B250606-5901,OUT-B,CUST-00529,2025-06-06T06:08:00Z,PAID,70000
TRX-B250606-2858,OUT-B,CUST-00434,2025-06-06 21:02:00,PAID,40000
TRX-B250606-9981,OUT-B,,2025-06-06 16:30:00,VOID,103000
TRX-B250606-6727,OUT-B,CUST-00084,2025-06-06 07:24:00,PAID,154000
TRX-B250606-8304,OUT-B,CUST-00617,2025-06-06T10:19:00Z,PAID,109000
TRX-B250606-2951,OUT-B,,2025-06-06 15:33:00,PAID,82000
TRX-B250606-7035,OUT-B,CUST-00047,2025-06-06 17:18:00,PAID,63000
TRX-B250606-6534,OUT-B,CUST-00513,2025-06-06 15:58:00,PAID,55000
TRX-B250606-8942,OUT-B,CUST-00276,2025-06-06 07:23:00,PAID,57000
TRX-B250607-3093,OUT-B,,2025-06-07 16:33:00,PAID,77000
TRX-B250607-1793,OUT-B,,2025-06-07 16:32:00,PAID,43000
TRX-B250607-7702,OUT-B,,2025-06-07 09:38:00,PAID,51000
TRX-B250607-2110,OUT-B,CUST-00555,2025-06-07 15:40:00,PAID,-6000
TRX-B250607-4633,OUT-B,,2025-06-07T03:10:00Z,Paid,-16000
TRX-B250607-4888,OUT-B,CUST-00544,2025-06-07 11:56:00,PAID,40000
TRX-B250607-1263,OUT-B,,2025-06-07 12:07:00,PAID,60000
TRX-B250607-5394,OUT-B,CUST-00275,2025-06-07 20:51:00,PAID,109000
TRX-B250608-9112,OUT-B,CUST-00544,2025-06-08T13:14:00Z,PAID,103000
TRX-B250608-9980,OUT-B,,2025-06-08 18:53:00,PAID,142000
TRX-B250608-6646,OUT-B,CUST-00178,2025-06-08 16:41:00,PAID,50000
TRX-B250608-8275,OUT-B,CUST-00739,2025-06-08 16:43:00,VOID,88000
TRX-B250608-8111,OUT-B,CUST-00656,2025-06-08 12:06:00,PAID,38000
TRX-B250608-5796,OUT-B,CUST-00406,2025-06-08 10:41:00,PAID,64000
TRX-B250608-3232,OUT-B,,2025-06-08T07:49:00Z,PAID,-2000
TRX-B250608-8323,OUT-B,CUST-00412,2025-06-08 10:12:00,VOID,85000
TRX-B250608-7006,OUT-B,CUST-00340,2025-06-08 07:38:00,PAID,95000
TRX-B250608-5574,OUT-B,,2025-06-08 09:51:00,PAID,44000
TRX-B250608-8817,OUT-B,CUST-00324,2025-06-08 11:35:00,PAID,59000
TRX-B250609-8130,OUT-B,,2025-06-09 18:57:00,PAID,55000
TRX-B250609-6013,OUT-B,CUST-00004,2025-06-09 07:34:00,PAID,55000
TRX-B250609-9231,OUT-B,CUST-00324,2025-06-09T14:38:00Z,PAID,52000
TRX-B250609-1747,OUT-B,CUST-00258,2025-06-09T07:14:00Z,PAID,81000
TRX-B250609-1173,OUT-B,CUST-00701,2025-06-09 11:32:00,PAID,43000
TRX-B250609-4632,OUT-B,CUST-00800,2025-06-09T04:51:00Z,PAID,52000
TRX-B250609-2030,OUT-B,CUST-00451,2025-06-09T14:08:00Z,PAID,162000
TRX-B250609-8121,OUT-B,CUST-00376,2025-06-09 12:18:00,PAID,58000
TRX-B250609-4983,OUT-B,CUST-00754,2025-06-09 11:43:00,PAID,33000
TRX-B250609-6443,OUT-B,CUST-00483,2025-06-09 17:46:00,PAID,85000
TRX-B250609-8065,OUT-B,CUST-00368,2025-06-09 12:08:00,PAID,84000
TRX-B250609-3784,OUT-B,CUST-00565,2025-06-09T10:50:00Z,PAID,104000
TRX-B250609-3101,OUT-B,CUST-00491,2025-06-09T10:31:00Z,PAID,104000
TRX-B250609-8170,OUT-B,CUST-00707,2025-06-09T05:17:00Z,PAID,81000
TRX-B250609-7263,OUT-B,,2025-06-09 16:26:00,PAID,139000
TRX-B250610-6824,OUT-B,CUST-00115,2025-06-10 12:21:00,PAID,81000
TRX-B250610-3446,OUT-B,CUST-00141,2025-06-10 11:27:00,PAID,110000
TRX-B250610-7606,OUT-B,CUST-00571,2025-06-10T02:28:00Z,PAID,39000
TRX-B250610-5442,OUT-B,CUST-00733,2025-06-10 07:36:00,PAID,52000
TRX-B250610-8095,OUT-B,CUST-00124,2025-06-10 20:49:00,PAID,51000
TRX-B250610-1140,OUT-B,,2025-06-10T05:57:00Z,PAID,33000
TRX-B250610-2461,OUT-B,CUST-00156,2025-06-10 07:55:00,PAID,96000
TRX-B250610-1601,OUT-B,CUST-00129,2025-06-10 09:54:00,PAID,95000
TRX-B250610-5586,OUT-B,CUST-00549,2025-06-10 16:08:00,PAID,146000
TRX-B250610-5936,OUT-B,CUST-00619,2025-06-10 08:21:00,PAID,159000
TRX-B250610-1189,OUT-B,CUST-00398,2025-06-10 17:53:00,PAID,46000
TRX-B250610-4126,OUT-B,CUST-00562,2025-06-10 17:31:00,PAID,-10000
TRX-B250610-6836,OUT-B,CUST-00697,2025-06-10 15:26:00,PAID,42000
TRX-B250610-9265,OUT-B,CUST-00222,2025-06-10 07:16:00,PAID,87000
TRX-B250610-6892,OUT-B,CUST-00218,2025-06-10 13:03:00,PAID,125000
TRX-B250611-9827,OUT-B,CUST-00725,2025-06-11T04:27:00Z,PAID,121000
TRX-B250611-7735,OUT-B,CUST-00196,2025-06-11 11:49:00,PAID,102000
TRX-B250611-8188,OUT-B,,2025-06-11 07:02:00,PAID,104000
TRX-B250611-6302,OUT-B,CUST-00120,2025-06-11 13:15:00,PAID,76000
TRX-B250611-8027,OUT-B,CUST-00430,2025-06-11 12:46:00,PAID,58000
TRX-B250611-6480,OUT-B,CUST-00220,2025-06-11 13:35:00,REFUND,60000
TRX-B250611-2614,OUT-B,CUST-00601,2025-06-11 11:28:00,PAID,91000
TRX-B250611-6526,OUT-B,CUST-00397,2025-06-11 10:34:00,PAID,132000
TRX-B250611-8278,OUT-B,CUST-00287,2025-06-11 08:01:00,PAID,154000
TRX-B250611-5105,OUT-B,CUST-00431,2025-06-11 15:52:00,Paid,84000
TRX-B250611-8522,OUT-B,CUST-00654,2025-06-11 09:56:00,PAID,84000
TRX-B250611-1071,OUT-B,,2025-06-11 15:33:00,PAID,76000
TRX-B250611-5561,OUT-B,CUST-00638,2025-06-11 07:17:00,PAID,22000
TRX-B250611-9405,OUT-B,CUST-00049,2025-06-11 13:03:00,PAID,-27000
TRX-B250611-7528,OUT-B,,2025-06-11 16:20:00,REFUND,52000
TRX-B250611-2819,OUT-B,,2025-06-11 13:14:00,PAID,52000
TRX-B250611-5231,OUT-B,CUST-00135,2025-06-11 13:43:00,PAID,48000
TRX-B250611-2489,OUT-B,,2025-06-11 16:25:00,REFUND,56000
TRX-B250611-2179,OUT-B,CUST-00570,2025-06-11 20:05:00,PAID,66000
TRX-B250611-5062,OUT-B,CUST-00032,2025-06-11 20:05:00,PAID,56000
TRX-B250611-5836,OUT-B,,2025-06-11 18:54:00,PAID,34000
TRX-B250612-2676,OUT-B,CUST-00430,2025-06-12 13:23:00,PAID,62000
TRX-B250612-2065,OUT-B,CUST-00410,2025-06-12 16:59:00,PAID,70000
TRX-B250612-1498,OUT-B,,2025-06-12 07:51:00,PAID,67000
TRX-B250612-5135,OUT-B,CUST-00016,2025-06-12 13:08:00,PAID,160000
TRX-B250612-4724,OUT-B,CUST-00067,2025-06-12 08:23:00,PAID,56000
TRX-B250612-7243,OUT-B,,2025-06-12 13:04:00,PAID,49000
TRX-B250612-9101,OUT-B,CUST-00365,2025-06-12T07:32:00Z,PAID,34000
TRX-B250612-4825,OUT-B,,2025-06-12 15:01:00,PAID,99000
TRX-B250612-2044,OUT-B,CUST-00168,2025-06-12 18:31:00,PAID,34000
TRX-B250612-9614,OUT-B,CUST-00144,2025-06-12 16:33:00,PAID,63000
TRX-B250612-2922,OUT-B,CUST-00636,2025-06-12 18:41:00,PAID,98000
TRX-B250613-9045,OUT-B,CUST-00245,2025-06-13 10:46:00,PAID,39000
TRX-B250613-9012,OUT-B,,2025-06-13 13:57:00,PAID,28000
TRX-B250613-9953,OUT-B,CUST-00756,2025-06-13 19:38:00,PAID,32000
TRX-B250613-9260,OUT-B,,2025-06-13 12:34:00,PAID,58000
TRX-B250613-2479,OUT-B,CUST-00134,2025-06-13 07:32:00,PAID,77000
TRX-B250613-5026,OUT-B,CUST-00245,2025-06-13 18:43:00,PAID,-11000
TRX-B250613-7098,OUT-B,CUST-00264,2025-06-13 14:59:00,PAID,-1000
TRX-B250613-9323,OUT-B,CUST-00341,2025-06-13 15:21:00,PAID,107000
TRX-B250613-7878,OUT-B,CUST-00766,2025-06-13 11:32:00,PAID,48000
TRX-B250613-7151,OUT-B,CUST-00773,2025-06-13 17:34:00,VOID,119000
TRX-B250613-8851,OUT-B,CUST-00532,2025-06-13 08:25:00,PAID,79000
TRX-B250614-6054,OUT-B,CUST-00784,2025-06-14 18:50:00,PAID,43000
TRX-B250614-8406,OUT-B,CUST-00478,2025-06-14 08:43:00,PAID,76000
TRX-B250614-6095,OUT-B,CUST-00084,2025-06-14 09:34:00,PAID,46000
TRX-B250614-8427,OUT-B,CUST-00214,2025-06-14 15:49:00,PAID,77000
TRX-B250614-7740,OUT-B,,2025-06-14 08:15:00,PAID,155000
TRX-B250614-9160,OUT-B,CUST-00306,2025-06-14 09:10:00,VOID,145000
TRX-B250614-7798,OUT-B,CUST-00027,2025-06-14 09:29:00,PAID,41000
TRX-B250614-7451,OUT-B,CUST-00531,2025-06-14 10:06:00,PAID,18000
TRX-B250614-6495,OUT-B,CUST-00356,2025-06-14 12:54:00,PAID,63000
TRX-B250615-4231,OUT-B,CUST-00505,2025-06-15 16:43:00,PAID,23000
TRX-B250615-1922,OUT-B,,2025-06-15 16:44:00,PAID,66000
TRX-B250615-2660,OUT-B,CUST-00380,2025-06-15 16:09:00,PAID,120000
TRX-B250615-1272,OUT-B,CUST-00092,2025-06-15 21:50:00,PAID,162000
TRX-B250615-6243,OUT-B,,2025-06-15 12:38:00,PAID,224000
TRX-B250615-8563,OUT-B,CUST-00432,2025-06-15 12:19:00,PAID,57000
TRX-B250615-4733,OUT-B,,2025-06-15 12:32:00,REFUND,39000
TRX-B250615-4137,OUT-B,CUST-00179,2025-06-15 18:59:00,PAID,66000
TRX-B250615-5333,OUT-B,,2025-06-15 17:32:00,PAID,40000
TRX-B250616-5389,OUT-B,,2025-06-16 18:38:00,PAID,78000
TRX-B250616-6316,OUT-B,CUST-00532,2025-06-16 20:06:00,paid,136000
TRX-B250616-3795,OUT-B,CUST-00289,2025-06-16T13:43:00Z,PAID,67000
TRX-B250616-1927,OUT-B,,2025-06-16 17:04:00,PAID,43000
TRX-B250616-6283,OUT-B,CUST-00633,2025-06-16 20:31:00,PAID,113000
TRX-B250616-1639,OUT-B,,2025-06-16 21:55:00,PAID,45000
TRX-B250616-1491,OUT-B,,2025-06-16 10:34:00,PAID,55000
TRX-B250616-1350,OUT-B,CUST-00324,2025-06-16 10:32:00,Paid,118000
TRX-B250616-3483,OUT-B,CUST-00707,2025-06-16 16:56:00,PAID,52000
TRX-B250616-8747,OUT-B,CUST-00177,2025-06-16 21:17:00,PAID,38000
TRX-B250617-9977,OUT-B,,2025-06-17 21:56:00,PAID,73000
TRX-B250617-1382,OUT-B,,2025-06-17 09:03:00,PAID,51000
TRX-B250617-3194,OUT-B,,2025-06-17T02:21:00Z,PAID,88000
TRX-B250617-2055,OUT-B,CUST-00247,2025-06-17 08:35:00,PAID,88000
TRX-B250617-9843,OUT-B,CUST-00075,2025-06-17 17:07:00,PAID,56000
TRX-B250617-7058,OUT-B,,2025-06-17 16:30:00,PAID,108000
TRX-B250617-1153,OUT-B,CUST-00253,2025-06-17 11:31:00,PAID,70000
TRX-B250617-5875,OUT-B,CUST-00618,2025-06-17 14:48:00,PAID,58000
TRX-B250617-5238,OUT-B,CUST-00358,2025-06-17 07:18:00,PAID,83000
TRX-B250617-9031,OUT-B,CUST-00108,2025-06-17 20:58:00,PAID,109000
TRX-B250617-1808,OUT-B,CUST-00151,2025-06-17T05:31:00Z,PAID,67000
TRX-B250617-1988,OUT-B,CUST-00204,2025-06-17 09:30:00,PAID,130000
TRX-B250617-8717,OUT-B,CUST-00089,2025-06-17T07:42:00Z,PAID,57000
TRX-B250617-1044,OUT-B,CUST-00109,2025-06-17 19:29:00,paid,67000
TRX-B250617-8044,OUT-B,CUST-00600,2025-06-17T07:06:00Z,PAID,79000
TRX-B250617-3722,OUT-B,,2025-06-17T13:26:00Z,PAID,107000
TRX-B250617-3928,OUT-B,CUST-00427,2025-06-17 09:15:00,PAID,126000
TRX-B250617-9297,OUT-B,CUST-00161,2025-06-17 10:04:00,PAID,73000
TRX-B250617-7976,OUT-B,CUST-00645,2025-06-17 13:05:00,PAID,73000
TRX-B250618-9344,OUT-B,CUST-00173,2025-06-18 21:49:00,PAID,39000
TRX-B250618-1811,OUT-B,,2025-06-18 14:29:00,PAID,119000
TRX-B250618-1628,OUT-B,,2025-06-18 12:31:00,PAID,124000
TRX-B250618-4090,OUT-B,CUST-00593,2025-06-18 10:33:00,PAID,80000
TRX-B250618-8056,OUT-B,CUST-00611,2025-06-18T10:04:00Z,PAID,50000
TRX-B250618-2986,OUT-B,,2025-06-18 09:24:00,PAID,27000
TRX-B250618-3700,OUT-B,CUST-00650,2025-06-18 16:19:00,PAID,39000
TRX-B250618-4682,OUT-B,CUST-00405,2025-06-18 13:37:00,PAID,29000
TRX-B250618-5090,OUT-B,,2025-06-18T03:56:00Z,PAID,49000
TRX-B250618-9481,OUT-B,CUST-00069,2025-06-18T10:07:00Z,PAID,35000
TRX-B250619-3789,OUT-B,CUST-00355,2025-06-19 16:12:00,PAID,118000
TRX-B250619-6710,OUT-B,CUST-00757,2025-06-19 15:57:00,PAID,81000
TRX-B250619-4228,OUT-B,CUST-00718,2025-06-19 18:13:00,PAID,79000
TRX-B250619-6962,OUT-B,CUST-00489,2025-06-19 16:58:00,PAID,108000
TRX-B250619-6002,OUT-B,CUST-00175,2025-06-19 13:39:00,PAID,76000
TRX-B250619-2655,OUT-B,CUST-00159,2025-06-19 14:35:00,PAID,114000
TRX-B250619-9678,OUT-B,CUST-00096,2025-06-19 15:57:00,PAID,59000
TRX-B250619-9276,OUT-B,,2025-06-19 11:02:00,PAID,61000
TRX-B250619-6565,OUT-B,CUST-00534,2025-06-19 17:17:00,PAID,44000
TRX-B250619-2428,OUT-B,,2025-06-19 11:41:00,PAID,76000
TRX-B250619-1510,OUT-B,,2025-06-19 15:47:00,PAID,-23000
TRX-B250619-5006,OUT-B,,2025-06-19 19:24:00,VOID,31000
TRX-B250619-3264,OUT-B,CUST-00725,2025-06-19 15:23:00,PAID,92000
TRX-B250619-1351,OUT-B,CUST-00779,2025-06-19T06:04:00Z,PAID,4000
TRX-B250619-2411,OUT-B,CUST-00464,2025-06-19 11:53:00,PAID,51000
TRX-B250619-1583,OUT-B,CUST-00331,2025-06-19 21:18:00,PAID,88000
TRX-B250619-1355,OUT-B,CUST-00471,2025-06-19 19:39:00,PAID,61000
TRX-B250619-3146,OUT-B,CUST-00586,2025-06-19 19:54:00,PAID,47000
TRX-B250619-3201,OUT-B,CUST-00586,2025-06-19 08:09:00,PAID,92000
TRX-B250619-5453,OUT-B,,2025-06-19 20:25:00,PAID,87000
TRX-B250620-9421,OUT-B,CUST-00756,2025-06-20 13:27:00,PAID,80000
TRX-B250620-1844,OUT-B,CUST-00241,2025-06-20T12:32:00Z,PAID,80000
TRX-B250620-1059,OUT-B,CUST-00477,2025-06-20T14:58:00Z,PAID,60000
TRX-B250620-2436,OUT-B,CUST-00373,2025-06-20 13:04:00,PAID,28000
TRX-B250620-1691,OUT-B,CUST-00306,2025-06-20 11:57:00,PAID,-11000
TRX-B250620-9073,OUT-B,CUST-00548,2025-06-20 20:02:00,REFUND,35000
TRX-B250620-1521,OUT-B,CUST-00208,2025-06-20 19:11:00,PAID,67000
TRX-B250620-8249,OUT-B,CUST-00480,2025-06-20 20:16:00,PAID,122000
TRX-B250620-5247,OUT-B,,2025-06-20 12:51:00,PAID,72000
TRX-B250620-7211,OUT-B,CUST-00590,2025-06-20 19:22:00,PAID,89000
TRX-B250620-8129,OUT-B,CUST-00725,2025-06-20T02:58:00Z,PAID,58000
TRX-B250620-2292,OUT-B,,2025-06-20 09:12:00,Paid,150000
TRX-B250620-2351,OUT-B,CUST-00432,2025-06-20 11:04:00,PAID,100000
TRX-B250620-4171,OUT-B,CUST-00720,2025-06-20 20:39:00,PAID,65000
TRX-B250620-1908,OUT-B,CUST-00119,2025-06-20 11:53:00,PAID,35000
TRX-B250620-7265,OUT-B,,2025-06-20 14:52:00,PAID,38000
TRX-B250620-4600,OUT-B,CUST-00584,2025-06-20 21:20:00,PAID,47000
TRX-B250620-9429,OUT-B,CUST-00522,2025-06-20T00:44:00Z,PAID,81000
TRX-B250620-3795,OUT-B,CUST-00056,2025-06-20 21:11:00,PAID,111000
TRX-B250620-1927,OUT-B,CUST-00013,2025-06-20 14:54:00,PAID,57000
TRX-B250621-6598,OUT-B,,2025-06-21 17:23:00,PAID,49000
TRX-B250621-9550,OUT-B,CUST-00666,2025-06-21T04:02:00Z,PAID,50000
TRX-B250621-7591,OUT-B,CUST-00343,2025-06-21 18:39:00,PAID,126000
TRX-B250621-1240,OUT-B,CUST-00628,2025-06-21 11:53:00,PAID,50000
TRX-B250621-3771,OUT-B,CUST-00391,2025-06-21 07:05:00,paid,28000
TRX-B250621-1626,OUT-B,CUST-00086,2025-06-21 20:14:00,PAID,41000
TRX-B250621-7823,OUT-B,,2025-06-21 14:38:00,PAID,50000
TRX-B250621-5083,OUT-B,CUST-00554,2025-06-21 10:53:00,PAID,25000
TRX-B250621-8342,OUT-B,,2025-06-21 12:08:00,PAID,79000
TRX-B250621-6789,OUT-B,CUST-00790,2025-06-21 20:15:00,PAID,130000
TRX-B250621-6215,OUT-B,CUST-00722,2025-06-21 14:19:00,PAID,109000
TRX-B250621-8500,OUT-B,CUST-00256,2025-06-21 08:38:00,PAID,32000
TRX-B250621-1886,OUT-B,CUST-00044,2025-06-21 18:43:00,PAID,58000
TRX-B250621-4581,OUT-B,CUST-00301,2025-06-21 07:43:00,PAID,89000
TRX-B250622-9535,OUT-B,CUST-00118,2025-06-22 16:50:00,paid,57000
TRX-B250622-2338,OUT-B,,2025-06-22 10:15:00,PAID,59000
TRX-B250622-7783,OUT-B,,2025-06-22T00:37:00Z,PAID,68000
TRX-B250622-4676,OUT-B,CUST-00369,2025-06-22 20:13:00,PAID,45000
TRX-B250622-8398,OUT-B,,2025-06-22 20:24:00,PAID,75000
