item_id,transaction_id,product_id,qty,harga_satuan,diskon
ITM-0018672,TRX-B251015-4276,PRD-0036,2,22000,2000
ITM-0018673,TRX-B251015-4276,PRD-0099,2,45000,1000
ITM-0018674,TRX-B251015-1891,PRD-0106,2,45000,5000
ITM-0018675,TRX-B251015-1891,PRD-0103,2,28000,5000
ITM-0018676,TRX-B251015-1891,PRD-0054,2,15000,5000
ITM-0018677,TRX-B251015-1722,PRD-0021,1,32000,0
ITM-0018678,TRX-B251015-4302,PRD-0068,2,20000,0
ITM-0018679,TRX-B251015-4110,PRD-0005,2,12000,2000
ITM-0018680,TRX-B251015-7744,PRD-0080,3,28000,2000
ITM-0018681,TRX-B251015-9284,PRD-0034,2,45000,1000
ITM-0018682,TRX-B251015-9284,PRD-0119,2,49500,5000
ITM-0018683,TRX-B251015-9284,PRD-0092,2,32000,5000
ITM-0018684,TRX-B251015-4898,PRD-0005,1,12000,1000
ITM-0018685,TRX-B251015-4898,PRD-0105,2,12000,0
ITM-0018686,TRX-B251015-4898,PRD-0078,1,20000,0
ITM-0018687,TRX-B251015-7802,PRD-0016,3,19800,0
ITM-0018688,TRX-B251015-8387,PRD-0070,1,32000,0
ITM-0018689,TRX-B251015-8387,PRD-0015,1,15000,0
ITM-0018690,TRX-B251015-8731,PRD-0019,1,25000,2000
ITM-0018691,TRX-B251015-8731,PRD-0112,1,32000,0
ITM-0018692,TRX-B251015-8731,PRD-0093,2,49500,0
ITM-0018693,TRX-B251015-8622,PRD-0116,3,49500,0
ITM-0018694,TRX-B251015-8622,PRD-0113,2,15000,0
ITM-0018695,TRX-B251015-8500,PRD-0078,1,20000,1000
ITM-0018696,TRX-B251015-8500,PRD-0019,1,25000,1000
ITM-0018697,TRX-B251015-8500,PRD-0003,3,45000,0
ITM-0018698,TRX-B251015-3114,PRD-0111,1,18000,0
ITM-0018699,TRX-B251015-3114,PRD-0075,1,15000,1000
ITM-0018700,TRX-B251015-7502,PRD-0043,2,12000,0
ITM-0018701,TRX-B251016-2859,PRD-0065,2,45000,2000
ITM-0018702,TRX-B251016-9508,PRD-0001,2,25000,0
ITM-0018703,TRX-B251016-9508,PRD-0102,1,15000,0
ITM-0018704,TRX-B251016-9508,PRD-0032,1,32000,0
ITM-0018705,TRX-B251016-5493,PRD-0101,1,28000,1000
ITM-0018706,TRX-B251016-7974,PRD-0061,1,30800,2000
ITM-0018707,TRX-B251016-4754,PRD-0092,3,32000,2000
ITM-0018708,TRX-B251016-4754,PRD-0008,1,12000,2000
ITM-0018709,TRX-B251016-8764,PRD-0031,1,22000,1000
ITM-0018710,TRX-B251016-8764,PRD-0035,1,12000,1000
ITM-0018711,TRX-B251016-7295,PRD-0014,1,15000,0
ITM-0018712,TRX-B251016-7295,PRD-0088,1,45000,0
ITM-0018713,TRX-B251016-8573,PRD-0064,2,35200,0
ITM-0018714,TRX-B251016-1844,PRD-0016,2,19800,2000
ITM-0018715,TRX-B251016-6251,PRD-0081,2,28000,0
ITM-0018716,TRX-B251017-2780,PRD-0050,1,32000,1000
ITM-0018717,TRX-B251017-4283,PRD-0061,1,30800,0
ITM-0018718,TRX-B251017-4730,PRD-0001,2,25000,5000
ITM-0018719,TRX-B251017-4730,PRD-0024,1,12000,1000
ITM-0018720,TRX-B251017-2701,PRD-0035,3,12000,1000
ITM-0018721,TRX-B251017-2701,PRD-0102,2,15000,2000
ITM-0018722,TRX-B251017-2701,PRD-0026,1,18000,5000
ITM-0018723,TRX-B251017-3482,PRD-0104,1,12000,0
ITM-0018724,TRX-B251017-3482,PRD-0112,2,32000,1000
ITM-0018725,TRX-B251017-3482,PRD-0008,1,12000,0
ITM-0018726,TRX-B251017-1870,PRD-0035,2,12000,0
ITM-0018727,TRX-B251017-1870,PRD-0046,2,32000,0
ITM-0018728,TRX-B251017-4155,PRD-0002,3,12000,0
ITM-0018729,TRX-B251017-4155,PRD-0010,1,45000,0
ITM-0018730,TRX-B251017-4155,PRD-0030,1,32000,2000
ITM-0018731,TRX-B251017-9944,PRD-0070,2,32000,5000
ITM-0018732,TRX-B251017-9944,PRD-0112,2,32000,0
ITM-0018733,TRX-B251017-9944,PRD-0060,1,12000,2000
ITM-0018734,TRX-B251017-4176,PRD-0076,2,22000,2000
ITM-0018735,TRX-B251017-3266,PRD-0102,3,15000,0
ITM-0018736,TRX-B251017-3266,PRD-0085,1,18000,0
ITM-0018737,TRX-B251017-8240,PRD-0025,3,20000,0
ITM-0018738,TRX-B251017-8240,PRD-0088,1,45000,0
ITM-0018739,TRX-B251017-8240,PRD-0076,2,22000,0
ITM-0018740,TRX-B251017-5910,PRD-0039,3,22000,0
ITM-0018741,TRX-B251017-6694,PRD-0038,1,45000,0
ITM-0018742,TRX-B251017-6694,PRD-0034,1,45000,0
ITM-0018743,TRX-B251018-3069,PRD-0001,-1,25000,0
ITM-0018744,TRX-B251018-5614,PRD-0092,1,32000,0
ITM-0018745,TRX-B251018-5614,PRD-0066,3,25000,2000
ITM-0018746,TRX-B251018-2442,PRD-0110,1,20000,0
ITM-0018747,TRX-B251018-2442,PRD-0002,1,12000,0
ITM-0018748,TRX-B251018-2442,PRD-0113,3,15000,0
ITM-0018749,TRX-B251018-5843,PRD-0054,1,15000,0
ITM-0018750,TRX-B251018-5843,PRD-0023,1,22000,5000
ITM-0018751,TRX-B251018-5843,PRD-0070,2,32000,2000
ITM-0018752,TRX-B251018-1581,PRD-0036,3,22000,0
ITM-0018753,TRX-B251018-1581,PRD-0100,1,28000,0
ITM-0018754,TRX-B251018-8412,PRD-0048,1,30800,5000
ITM-0018755,TRX-B251018-9463,PRD-0025,1,20000,2000
ITM-0018756,TRX-B251018-9463,PRD-0046,1,32000,5000
ITM-0018757,TRX-B251018-9463,PRD-0107,1,15000,0
ITM-0018758,TRX-B251018-5817,PRD-0086,2,32000,0
ITM-0018759,TRX-B251018-5817,PRD-0086,1,32000,0
ITM-0018760,TRX-B251018-5817,PRD-0020,3,13200,5000
ITM-0018761,TRX-B251018-8555,PRD-0032,1,32000,0
ITM-0018762,TRX-B251018-8555,PRD-0006,1,20000,0
ITM-0018763,TRX-B251018-8555,PRD-0071,1,20000,0
ITM-0018764,TRX-B251018-5734,PRD-0082,2,18000,5000
ITM-0018765,TRX-B251018-5734,PRD-0087,1,12000,0
ITM-0018766,TRX-B251018-9729,PRD-0080,1,28000,0
ITM-0018767,TRX-B251018-9729,PRD-0111,3,18000,1000
ITM-0018768,TRX-B251018-9361,PRD-0096,2,18000,0
ITM-0018769,TRX-B251018-7683,PRD-0056,3,45000,0
ITM-0018770,TRX-B251018-7683,PRD-0075,1,15000,0
ITM-0018771,TRX-B251019-9438,PRD-0118,1,22000,1000
ITM-0018772,TRX-B251019-8708,PRD-0040,1,22000,5000
ITM-0018773,TRX-B251019-1281,PRD-0079,1,32000,2000
ITM-0018774,TRX-B251019-1281,PRD-0100,-1,28000,0
ITM-0018775,TRX-B251019-1281,PRD-0052,2,20000,0
ITM-0018776,TRX-B251019-9245,PRD-0055,3,20000,1000
ITM-0018777,TRX-B251019-9245,PRD-0006,1,20000,1000
ITM-0018778,TRX-B251019-7913,PRD-0076,2,22000,0
ITM-0018779,TRX-B251019-7812,PRD-0022,1,19800,0
ITM-0018780,TRX-B251019-7254,PRD-0045,1,12000,0
ITM-0018781,TRX-B251019-7254,PRD-0119,2,49500,1000
ITM-0018782,TRX-B251019-7254,PRD-0019,1,25000,1000
ITM-0018783,TRX-B251019-5844,PRD-0102,1,15000,0
ITM-0018784,TRX-B251019-5844,PRD-0077,2,22000,0
ITM-0018785,TRX-B251019-5844,PRD-0027,1,25000,0
ITM-0018786,TRX-B251019-4945,PRD-0071,1,20000,0
ITM-0018787,TRX-B251019-4945,PRD-0015,3,15000,0
ITM-0018788,TRX-B251019-9528,PRD-0027,1,25000,0
ITM-0018789,TRX-B251019-9528,PRD-0055,1,20000,5000
ITM-0018790,TRX-B251019-5995,PRD-0008,1,12000,5000
ITM-0018791,TRX-B251019-5995,PRD-0050,1,32000,5000
ITM-0018792,TRX-B251019-5995,PRD-0119,1,49500,1000
ITM-0018793,TRX-B251019-4219,PRD-0005,1,12000,0
ITM-0018794,TRX-B251019-3724,PRD-0099,1,45000,2000
ITM-0018795,TRX-B251019-8221,PRD-0077,3,22000,1000
ITM-0018796,TRX-B251019-8221,PRD-0028,3,35200,1000
ITM-0018797,TRX-B251019-8221,PRD-0048,1,30800,0
ITM-0018798,TRX-B251019-5415,PRD-0040,1,22000,2000
ITM-0018799,TRX-B251019-5415,PRD-0002,1,12000,2000
ITM-0018800,TRX-B251019-2633,PRD-0096,2,18000,0
ITM-0018801,TRX-B251019-2633,PRD-0008,1,12000,5000
ITM-0018802,TRX-B251019-2633,PRD-0039,1,22000,0
ITM-0018803,TRX-B251019-9125,PRD-0037,2,20000,0
ITM-0018804,TRX-B251019-9125,PRD-0014,3,15000,0
ITM-0018805,TRX-B251019-2845,PRD-0031,2,22000,0
ITM-0018806,TRX-B251019-9722,PRD-0028,1,35200,1000
ITM-0018807,TRX-B251019-5144,PRD-0035,1,12000,0
ITM-0018808,TRX-B251019-5701,PRD-0111,1,18000,2000
ITM-0018809,TRX-B251019-5701,PRD-0097,3,18000,2000
ITM-0018810,TRX-B251020-3504,PRD-0101,2,28000,0
ITM-0018811,TRX-B251020-3504,PRD-0045,3,12000,0
ITM-0018812,TRX-B251020-3504,PRD-0027,1,25000,0
ITM-0018813,TRX-B251020-4663,PRD-0091,1,28000,0
ITM-0018814,TRX-B251020-4663,PRD-0070,1,32000,2000
ITM-0018815,TRX-B251020-4274,PRD-0024,1,12000,0
ITM-0018816,TRX-B251020-4274,PRD-0059,1,13200,5000
ITM-0018817,TRX-B251020-7671,PRD-0011,3,28000,2000
ITM-0018818,TRX-B251020-7671,PRD-0049,2,22000,1000
ITM-0018819,TRX-B251020-2574,PRD-0068,2,20000,0
ITM-0018820,TRX-B251020-2574,PRD-0048,2,30800,0
ITM-0018821,TRX-B251020-5298,PRD-0031,1,22000,0
ITM-0018822,TRX-B251020-4721,PRD-0030,1,32000,0
ITM-0018823,TRX-B251020-4721,PRD-0051,1,28000,2000
ITM-0018824,TRX-B251020-4721,PRD-0047,1,22000,0
ITM-0018825,TRX-B251020-5833,PRD-0019,2,25000,5000
ITM-0018826,TRX-B251020-5833,PRD-0047,1,22000,2000
ITM-0018827,TRX-B251020-5833,PRD-0042,1,45000,1000
ITM-0018828,TRX-B251020-1767,PRD-0016,3,19800,1000
ITM-0018829,TRX-B251020-5924,PRD-0064,3,35200,2000
ITM-0018830,TRX-B251020-5924,PRD-0103,1,28000,0
ITM-0018831,TRX-B251020-5924,PRD-0016,2,19800,2000
ITM-0018832,TRX-B251020-6310,PRD-0029,3,32000,1000
ITM-0018833,TRX-B251020-6310,PRD-0014,2,15000,0
ITM-0018834,TRX-B251020-6310,PRD-0062,2,18000,0
ITM-0018835,TRX-B251020-3796,PRD-0095,3,20000,1000
ITM-0018836,TRX-B251020-3796,PRD-0103,1,28000,2000
ITM-0018837,TRX-B251020-3796,PRD-0003,1,45000,5000
ITM-0018838,TRX-B251020-3681,PRD-0091,3,28000,0
ITM-0018839,TRX-B251020-3681,PRD-0023,1,22000,2000
ITM-0018840,TRX-B251020-3681,PRD-0073,1,20000,1000
ITM-0018841,TRX-B251020-3804,PRD-0099,2,45000,2000
ITM-0018842,TRX-B251020-3804,PRD-0039,2,22000,0
ITM-0018843,TRX-B251020-7847,PRD-0023,2,22000,5000
ITM-0018844,TRX-B251020-7847,PRD-0112,1,32000,0
ITM-0018845,TRX-B251021-6983,PRD-0042,2,45000,0
ITM-0018846,TRX-B251021-6983,PRD-0097,2,18000,0
ITM-0018847,TRX-B251021-6983,PRD-0024,2,12000,5000
ITM-0018848,TRX-B251021-1894,PRD-0018,2,28000,1000
ITM-0018849,TRX-B251021-6208,PRD-0003,2,45000,1000
ITM-0018850,TRX-B251021-6208,PRD-0112,1,32000,0
ITM-0018851,TRX-B251021-6208,PRD-0106,1,45000,2000
ITM-0018852,TRX-B251021-5345,PRD-0045,2,12000,0
ITM-0018853,TRX-B251021-4173,PRD-0108,3,27500,0
ITM-0018854,TRX-B251021-5589,PRD-0109,2,32000,5000
ITM-0018855,TRX-B251021-5589,PRD-0040,1,22000,5000
ITM-0018856,TRX-B251021-5589,PRD-0068,-1,20000,0
ITM-0018857,TRX-B251021-2672,PRD-0094,2,22000,5000
ITM-0018858,TRX-B251021-2672,PRD-0095,1,20000,0
ITM-0018859,TRX-B251021-2672,PRD-0029,1,32000,2000
ITM-0018860,TRX-B251021-4548,PRD-0086,1,32000,0
ITM-0018861,TRX-B251021-4548,PRD-0031,2,22000,1000
ITM-0018862,TRX-B251021-3655,PRD-0087,1,12000,2000
ITM-0018863,TRX-B251021-3655,PRD-0061,1,30800,0
ITM-0018864,TRX-B251021-3655,PRD-0035,2,12000,0
ITM-0018865,TRX-B251021-1198,PRD-0085,-1,18000,1000
ITM-0018866,TRX-B251021-1198,PRD-0002,3,12000,5000
ITM-0018867,TRX-B251021-1439,PRD-0062,1,18000,5000
ITM-0018868,TRX-B251021-1189,PRD-0048,2,30800,0
ITM-0018869,TRX-B251022-4783,PRD-0056,1,45000,0
ITM-0018870,TRX-B251022-4783,PRD-0055,1,20000,0
ITM-0018871,TRX-B251022-7783,PRD-0004,3,20000,0
ITM-0018872,TRX-B251022-7783,PRD-0019,3,25000,0
ITM-0018873,TRX-B251022-7783,PRD-0075,1,15000,5000
ITM-0018874,TRX-B251022-6223,PRD-0115,3,18000,2000
ITM-0018875,TRX-B251022-5406,PRD-0114,1,25000,0
ITM-0018876,TRX-B251022-5406,PRD-0014,2,15000,2000
ITM-0018877,TRX-B251022-5406,PRD-0019,3,25000,5000
ITM-0018878,TRX-B251022-4418,PRD-0034,3,45000,1000
ITM-0018879,TRX-B251022-4593,PRD-0040,1,22000,0
ITM-0018880,TRX-B251022-4593,PRD-0051,1,28000,0
ITM-0018881,TRX-B251022-2909,PRD-0070,1,32000,0
ITM-0018882,TRX-B251022-2909,PRD-0067,1,22000,1000
ITM-0018883,TRX-B251022-2909,PRD-0089,1,25000,0
ITM-0018884,TRX-B251022-1273,PRD-0024,-1,12000,5000
ITM-0018885,TRX-B251022-1273,PRD-0037,2,20000,5000
ITM-0018886,TRX-B251022-5444,PRD-0084,2,28000,0
ITM-0018887,TRX-B251022-5681,PRD-0084,1,28000,1000
ITM-0018888,TRX-B251022-5681,PRD-0091,1,28000,1000
ITM-0018889,TRX-B251022-6020,PRD-0099,3,45000,0
ITM-0018890,TRX-B251022-6020,PRD-0117,1,12000,5000
ITM-0018891,TRX-B251022-2158,PRD-0107,2,15000,5000
ITM-0018892,TRX-B251022-2158,PRD-0052,1,20000,2000
ITM-0018893,TRX-B251022-2158,PRD-0031,3,22000,5000
ITM-0018894,TRX-B251022-6927,PRD-0041,1,13200,2000
ITM-0018895,TRX-B251022-1006,PRD-0113,1,15000,0
ITM-0018896,TRX-B251022-1006,PRD-0072,2,20000,5000
ITM-0018897,TRX-B251023-7940,PRD-0022,2,19800,0
ITM-0018898,TRX-B251023-7940,PRD-0089,2,25000,2000
ITM-0018899,TRX-B251023-3744,PRD-0094,1,22000,0
ITM-0018900,TRX-B251023-9889,PRD-0071,2,20000,0
ITM-0018901,TRX-B251023-9889,PRD-0031,1,22000,0
ITM-0018902,TRX-B251023-4024,PRD-0078,2,20000,2000
ITM-0018903,TRX-B251023-2613,PRD-0047,1,22000,5000
ITM-0018904,TRX-B251023-2613,PRD-0118,1,22000,1000
ITM-0018905,TRX-B251023-2613,PRD-0015,1,15000,0
ITM-0018906,TRX-B251023-9973,PRD-0105,3,12000,2000
ITM-0018907,TRX-B251023-9973,PRD-0010,1,45000,2000
ITM-0018908,TRX-B251023-9973,PRD-0094,1,22000,1000
ITM-0018909,TRX-B251023-7853,PRD-0075,1,15000,1000
ITM-0018910,TRX-B251023-7853,PRD-0082,2,18000,0
ITM-0018911,TRX-B251023-7072,PRD-0118,3,22000,0
ITM-0018912,TRX-B251023-7072,PRD-0003,3,45000,2000
ITM-0018913,TRX-B251023-7072,PRD-0116,1,49500,0
ITM-0018914,TRX-B251023-2590,PRD-0114,1,25000,2000
ITM-0018915,TRX-B251023-2590,PRD-0042,1,45000,2000
ITM-0018916,TRX-B251023-2590,PRD-0013,1,12000,0
ITM-0018917,TRX-B251023-8566,PRD-0028,1,35200,0
ITM-0018918,TRX-B251023-7386,PRD-0029,1,32000,2000
ITM-0018919,TRX-B251023-7386,PRD-0001,1,25000,1000
ITM-0018920,TRX-B251023-7386,PRD-0024,3,12000,5000
ITM-0018921,TRX-B251023-1691,PRD-0035,3,12000,0
ITM-0018922,TRX-B251023-1691,PRD-0052,1,20000,0
ITM-0018923,TRX-B251023-1691,PRD-0110,1,20000,2000
ITM-0018924,TRX-B251023-9485,PRD-0053,-1,45000,0
ITM-0018925,TRX-B251024-3519,PRD-0013,3,12000,2000
ITM-0018926,TRX-B251024-3519,PRD-0103,3,28000,2000
ITM-0018927,TRX-B251024-3044,PRD-0064,3,35200,5000
ITM-0018928,TRX-B251024-3044,PRD-0040,2,22000,5000
ITM-0018929,TRX-B251024-3044,PRD-0045,3,12000,0
ITM-0018930,TRX-B251024-9109,PRD-0074,-1,45000,2000
ITM-0018931,TRX-B251024-9109,PRD-0108,1,27500,0
ITM-0018932,TRX-B251024-9109,PRD-0071,1,20000,5000
ITM-0018933,TRX-B251024-4287,PRD-0103,1,28000,0
ITM-0018934,TRX-B251024-4287,PRD-0101,3,28000,0
ITM-0018935,TRX-B251024-4287,PRD-0046,1,32000,0
ITM-0018936,TRX-B251024-3605,PRD-0113,1,15000,2000
ITM-0018937,TRX-B251024-3605,PRD-0015,2,15000,1000
ITM-0018938,TRX-B251024-1935,PRD-0032,1,32000,0
ITM-0018939,TRX-B251024-1935,PRD-0034,1,45000,0
ITM-0018940,TRX-B251024-1935,PRD-0015,1,15000,0
ITM-0018941,TRX-B251024-6265,PRD-0085,2,18000,2000
ITM-0018942,TRX-B251024-6265,PRD-0042,1,45000,0
ITM-0018943,TRX-B251024-5641,PRD-0094,3,22000,2000
ITM-0018944,TRX-B251024-6551,PRD-0089,1,25000,0
ITM-0018945,TRX-B251024-6272,PRD-0043,1,12000,0
ITM-0018946,TRX-B251024-6272,PRD-0087,2,12000,2000
ITM-0018947,TRX-B251024-6272,PRD-0020,1,13200,1000
ITM-0018948,TRX-B251024-9741,PRD-0008,1,12000,5000
ITM-0018949,TRX-B251024-3504,PRD-0093,1,49500,2000
ITM-0018950,TRX-B251024-3057,PRD-0052,1,20000,0
ITM-0018951,TRX-B251024-3057,PRD-0067,1,22000,0
ITM-0018952,TRX-B251024-5794,PRD-0101,1,28000,0
ITM-0018953,TRX-B251024-5794,PRD-0017,1,19800,0
ITM-0018954,TRX-B251024-1540,PRD-0066,1,25000,0
ITM-0018955,TRX-B251024-1540,PRD-0043,1,12000,0
ITM-0018956,TRX-B251024-1540,PRD-0071,2,20000,0
ITM-0018957,TRX-B251024-8701,PRD-0100,2,28000,0
ITM-0018958,TRX-B251024-8701,PRD-0046,1,32000,5000
ITM-0018959,TRX-B251024-8701,PRD-0022,3,19800,1000
ITM-0018960,TRX-B251024-9215,PRD-0018,1,28000,5000
ITM-0018961,TRX-B251024-3974,PRD-0048,2,30800,5000
ITM-0018962,TRX-B251024-3974,PRD-0069,1,35200,1000
ITM-0018963,TRX-B251025-9358,PRD-0017,1,19800,5000
ITM-0018964,TRX-B251025-9358,PRD-0079,3,32000,0
ITM-0018965,TRX-B251025-1998,PRD-0088,2,45000,5000
ITM-0018966,TRX-B251025-1998,PRD-0117,2,12000,0
ITM-0018967,TRX-B251025-6207,PRD-0074,2,45000,2000
ITM-0018968,TRX-B251025-3379,PRD-0118,1,22000,0
ITM-0018969,TRX-B251025-6791,PRD-0055,1,20000,0
ITM-0018970,TRX-B251025-6791,PRD-0097,2,18000,1000
ITM-0018971,TRX-B251025-9311,PRD-0080,3,28000,0
ITM-0018972,TRX-B251025-9311,PRD-0088,1,45000,2000
ITM-0018973,TRX-B251025-9035,PRD-0005,1,12000,0
ITM-0018974,TRX-B251025-9494,PRD-0100,2,28000,0
ITM-0018975,TRX-B251025-9494,PRD-0007,1,32000,5000
ITM-0018976,TRX-B251025-8662,PRD-0114,1,25000,0
ITM-0018977,TRX-B251025-9229,PRD-0065,1,45000,5000
ITM-0018978,TRX-B251025-9229,PRD-0101,1,28000,0
ITM-0018979,TRX-B251025-3287,PRD-0060,1,12000,5000
ITM-0018980,TRX-B251025-3287,PRD-0057,1,16500,0
ITM-0018981,TRX-B251025-5236,PRD-0079,1,32000,2000
ITM-0018982,TRX-B251026-2932,PRD-0019,1,25000,1000
ITM-0018983,TRX-B251026-2932,PRD-0025,3,20000,1000
ITM-0018984,TRX-B251026-8120,PRD-0120,1,15000,0
ITM-0018985,TRX-B251026-3724,PRD-0115,1,18000,0
ITM-0018986,TRX-B251026-3724,PRD-0094,2,22000,1000
ITM-0018987,TRX-B251026-3724,PRD-0079,1,32000,0
ITM-0018988,TRX-B251026-4422,PRD-0118,1,22000,0
ITM-0018989,TRX-B251026-5731,PRD-0045,3,12000,2000
ITM-0018990,TRX-B251026-9268,PRD-0072,2,20000,0
ITM-0018991,TRX-B251026-9268,PRD-0104,1,12000,0
ITM-0018992,TRX-B251026-9268,PRD-0060,3,12000,0
ITM-0018993,TRX-B251026-8012,PRD-0106,1,45000,0
ITM-0018994,TRX-B251026-8012,PRD-0038,3,45000,5000
ITM-0018995,TRX-B251026-8012,PRD-0108,1,27500,0
ITM-0018999,TRX-B251026-7776,PRD-0062,2,18000,1000
ITM-0019000,TRX-B251026-4107,PRD-0004,2,20000,0
ITM-0019001,TRX-B251026-7801,PRD-0112,2,32000,2000
ITM-0019002,TRX-B251026-5142,PRD-0039,2,22000,0
ITM-0019003,TRX-B251026-5142,PRD-0045,1,12000,1000
ITM-0019004,TRX-B251026-5142,PRD-0091,-1,28000,1000
ITM-0019005,TRX-B251026-3879,PRD-0111,1,18000,0
ITM-0019006,TRX-B251026-2728,PRD-0082,1,18000,0
ITM-0019007,TRX-B251026-2728,PRD-0085,2,18000,0
ITM-0019008,TRX-B251026-2728,PRD-0094,1,22000,0
ITM-0019009,TRX-B251026-8660,PRD-0017,3,19800,0
ITM-0019010,TRX-B251027-7730,PRD-0001,1,25000,2000
ITM-0019011,TRX-B251027-7730,PRD-0032,1,32000,1000
ITM-0019012,TRX-B251027-3423,PRD-0090,-1,18000,0
ITM-0019016,TRX-B251027-4073,PRD-0098,2,19800,5000
ITM-0019017,TRX-B251027-4073,PRD-0087,3,12000,5000
ITM-0019018,TRX-B251027-4073,PRD-0007,-1,32000,0
ITM-0019019,TRX-B251027-4499,PRD-0060,-1,12000,0
ITM-0019020,TRX-B251027-6731,PRD-0050,2,32000,0
ITM-0019021,TRX-B251027-6731,PRD-0015,2,15000,0
ITM-0019022,TRX-B251027-6731,PRD-0096,2,18000,0
ITM-0019023,TRX-B251027-4514,PRD-0016,1,19800,2000
ITM-0019024,TRX-B251027-4514,PRD-0027,3,25000,1000
ITM-0019025,TRX-B251027-4514,PRD-0080,1,28000,0
ITM-0019026,TRX-B251027-6635,PRD-0103,-1,28000,1000
ITM-0019027,TRX-B251027-9481,PRD-0040,1,22000,0
ITM-0019028,TRX-B251027-9481,PRD-0066,1,25000,5000
ITM-0019029,TRX-B251027-9481,PRD-0013,1,12000,0
ITM-0019030,TRX-B251027-6719,PRD-0078,2,20000,0
ITM-0019031,TRX-B251027-6719,PRD-0115,1,18000,2000
ITM-0019032,TRX-B251027-6719,PRD-0066,1,25000,2000
ITM-0019033,TRX-B251027-9126,PRD-0051,1,28000,0
ITM-0019034,TRX-B251027-9126,PRD-0098,1,19800,0
ITM-0019035,TRX-B251027-9126,PRD-0111,2,18000,0
ITM-0019036,TRX-B251027-1837,PRD-0056,1,45000,5000
ITM-0019037,TRX-B251027-1837,PRD-0059,1,13200,2000
ITM-0019038,TRX-B251027-8840,PRD-0058,3,35200,0
ITM-0019039,TRX-B251027-8840,PRD-0032,2,32000,0
ITM-0019040,TRX-B251027-8840,PRD-0008,3,12000,0
ITM-0019041,TRX-B251027-8077,PRD-0110,2,20000,0
ITM-0019042,TRX-B251027-8077,PRD-0114,1,25000,0
ITM-0019043,TRX-B251027-8077,PRD-0051,1,28000,0
ITM-0019044,TRX-B251027-2337,PRD-0077,1,22000,5000
ITM-0019045,TRX-B251027-4957,PRD-0037,3,20000,1000
ITM-0019046,TRX-B251027-4957,PRD-0101,1,28000,0
ITM-0019047,TRX-B251027-9121,PRD-0066,1,25000,1000
ITM-0019048,TRX-B251027-3155,PRD-0079,1,32000,1000
ITM-0019049,TRX-B251028-7897,PRD-0066,2,25000,0
ITM-0019050,TRX-B251028-7897,PRD-0012,2,25000,1000
ITM-0019051,TRX-B251028-8328,PRD-0108,1,27500,0
ITM-0019052,TRX-B251028-8328,PRD-0105,1,12000,5000
ITM-0019053,TRX-B251028-8328,PRD-0105,-1,12000,0
ITM-0019054,TRX-B251028-1551,PRD-0016,2,19800,0
ITM-0019055,TRX-B251028-1551,PRD-0095,1,20000,0
ITM-0019056,TRX-B251028-1729,PRD-0076,2,22000,0
ITM-0019057,TRX-B251028-1729,PRD-0068,1,20000,1000
ITM-0019058,TRX-B251028-1729,PRD-0044,2,32000,0
ITM-0019059,TRX-B251028-9530,PRD-0067,3,22000,2000
ITM-0019060,TRX-B251028-7081,PRD-0114,1,25000,0
ITM-0019061,TRX-B251028-7081,PRD-0045,1,12000,0
ITM-0019062,TRX-B251028-9620,PRD-0073,2,20000,1000
ITM-0019063,TRX-B251028-9620,PRD-0006,3,20000,5000
ITM-0019064,TRX-B251028-9620,PRD-0048,1,30800,2000
ITM-0019065,TRX-B251028-8030,PRD-0079,1,32000,2000
ITM-0019066,TRX-B251028-8030,PRD-0014,1,15000,5000
ITM-0019067,TRX-B251028-9138,PRD-0048,1,30800,0
ITM-0019068,TRX-B251028-9138,PRD-0038,3,45000,0
ITM-0019069,TRX-B251028-5414,PRD-0057,1,16500,2000
ITM-0019070,TRX-B251028-5414,PRD-0056,2,45000,0
ITM-0019071,TRX-B251028-5414,PRD-0006,1,20000,0
ITM-0019072,TRX-B251028-4116,PRD-0016,2,19800,0
ITM-0019073,TRX-B251028-4116,PRD-0059,1,13200,1000
ITM-0019074,TRX-B251028-4116,PRD-0069,1,35200,1000
ITM-0019075,TRX-B251028-2637,PRD-0096,1,18000,0
ITM-0019076,TRX-B251028-2637,PRD-0076,2,22000,5000
ITM-0019077,TRX-B251028-1857,PRD-0075,1,15000,5000
ITM-0019078,TRX-B251028-1857,PRD-0031,3,22000,2000
ITM-0019082,TRX-B251028-9306,PRD-0056,1,45000,1000
ITM-0019083,TRX-B251029-1048,PRD-0099,3,45000,2000
ITM-0019084,TRX-B251029-1048,PRD-0075,1,15000,0
ITM-0019085,TRX-B251029-4981,PRD-0111,2,18000,0
ITM-0019086,TRX-B251029-4981,PRD-0014,1,15000,2000
ITM-0019087,TRX-B251029-4269,PRD-0083,1,22000,2000
ITM-0019088,TRX-B251029-4269,PRD-0050,2,32000,0
ITM-0019089,TRX-B251029-4269,PRD-0031,3,22000,0
ITM-0019090,TRX-B251029-4594,PRD-0083,1,22000,0
ITM-0019091,TRX-B251029-3710,PRD-0090,1,18000,1000
ITM-0019092,TRX-B251029-3710,PRD-0118,2,22000,1000
ITM-0019093,TRX-B251029-3710,PRD-0045,2,12000,2000
ITM-0019094,TRX-B251029-8580,PRD-0029,1,32000,1000
ITM-0019095,TRX-B251029-9763,PRD-0012,1,25000,0
ITM-0019096,TRX-B251029-9763,PRD-0099,1,45000,0
